cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-webtoon-goods,4,전지적 독자 시점 웹툰 단행본,Omniscient Reader's Viewpoint Webtoon Comic Book,Naver Webtoon (네이버 웹툰),32,14000,48,420,18350,omniscient reader;korean webtoon;fantasy action,6,wholesale-smartstore-naver-com-webtoon;aladin-co-kr-webtoongoods;domeggook-com-charactergoods;yes24-com-webtoongoods
k-webtoon-goods,5,내 남편과 결혼해줘 웹툰 단행본,Marry My Husband Webtoon Comic Book,Naver Webtoon (네이버 웹툰),26,11000,48,360,18350,marry my husband;korean webtoon;romance drama,5,wholesale-smartstore-naver-com-webtoon;yes24-com-webtoongoods;aladin-co-kr-webtoongoods;kyobobook-co-kr-webtoongoods
k-webtoon-goods,6,레진코믹스 굿즈 (랜덤),Lezhin Comics Goods (Random),Lezhin Comics (레진코믹스),15,6000,60,100,18350,lezhin comics;webtoon merch;random box,4,domeggook-com-charactergoods;wholesale-aniplusshop-com;yes24-com-webtoongoods;kyobobook-co-kr-webtoongoods
k-webtoon-goods,7,리디북스 굿즈 (랜덤),Ridibooks Goods (Random),Ridibooks (리디북스),14,5500,60,90,18350,ridibooks;webtoon merch;korean novel,3,domeggook-com-charactergoods;kyobobook-co-kr-webtoongoods;10x10-co-kr-webtoongoods;wholesale-kakaofriends-com
k-webtoon-goods,8,투믹스 굿즈 (랜덤),Toomics Goods (Random),Toomics (투믹스),13,5000,60,80,18350,toomics;webtoon merch;korean comics,2,domeggook-com-charactergoods;10x10-co-kr-webtoongoods;wholesale-kakaofriends-com;wholesale-linefriends-com
k-webtoon-goods,9,문피아 굿즈 (랜덤),Munpia Goods (Random),Munpia (문피아),12,4500,60,70,18350,munpia;webtoon merch;korean webnovel,1,domeggook-com-charactergoods;aladin-co-kr-webtoongoods;wholesale-kakaofriends-com;wholesale-linefriends-com
k-webtoon-goods,10,조아라 굿즈 (랜덤),Joara Goods (Random),Joara (조아라),11,4000,60,60,18350,joara;webtoon merch;korean novel,0,domeggook-com-charactergoods;yes24-com-webtoongoods;wholesale-linefriends-com;wholesale-smartstore-naver-com-webtoon
k-webtoon-goods,11,나 혼자만 레벨업 아크릴 스탠드,Solo Leveling Acrylic Stand,Naver Webtoon (네이버 웹툰),25,10000,55,120,18350,solo leveling merch;anime figure;webtoon collectible,8,wholesale-smartstore-naver-com-webtoon;wholesale-aniplusshop-com;wholesale-kakaowebtoonshop-com;domeggook-com-charactergoods
k-webtoon-goods,12,화산귀환 캐릭터 키링,Return of the Mount Hua Sect Character Keychain,Kakao Webtoon (카카오 웹툰),18,7500,58,50,18350,mount hua sect merch;korean keychain;webtoon accessory,7,wholesale-kakaowebtoonshop-com;domeggook-com-charactergoods;wholesale-aniplusshop-com;aladin-co-kr-webtoongoods
k-webtoon-goods,13,어느 날 공주가 되어버렸다 엽서 세트,Who Made Me a Princess Postcard Set,Kakao Webtoon (카카오 웹툰),20,8500,57,80,18350,who made me a princess merch;korean postcards;webtoon art,6,wholesale-kakaowebtoonshop-com;10x10-co-kr-webtoongoods;wholesale-aniplusshop-com;domeggook-com-charactergoods
k-webtoon-goods,14,전지적 독자 시점 포토카드 세트,Omniscient Reader's Viewpoint Photocard Set,Naver Webtoon (네이버 웹툰),22,9000,59,60,18350,omniscient reader merch;photocards;webtoon collectible,5,wholesale-smartstore-naver-com-webtoon;aladin-co-kr-webtoongoods;domeggook-com-charactergoods;yes24-com-webtoongoods
k-webtoon-goods,15,내 남편과 결혼해줘 캘린더,Marry My Husband Calendar,Naver Webtoon (네이버 웹툰),28,12000,48,200,18350,marry my husband merch;korean calendar;webtoon planner,4,wholesale-smartstore-naver-com-webtoon;yes24-com-webtoongoods;aladin-co-kr-webtoongoods;kyobobook-co-kr-webtoongoods
k-webtoon-goods,16,레진코믹스 마우스패드,Lezhin Comics Mousepad,Lezhin Comics (레진코믹스),16,6500,59,150,18350,lezhin comics merch;webtoon mousepad;desk accessory,3,domeggook-com-charactergoods;wholesale-aniplusshop-com;yes24-com-webtoongoods;kyobobook-co-kr-webtoongoods
k-webtoon-goods,17,리디북스 텀블러,Ridibooks Tumbler,Ridibooks (리디북스),25,10500,55,300,18350,ridibooks merch;webtoon tumbler;korean drinkware,2,domeggook-com-charactergoods;kyobobook-co-kr-webtoongoods;10x10-co-kr-webtoongoods;wholesale-kakaofriends-com
k-webtoon-goods,18,투믹스 에코백,Toomics Eco Bag,Toomics (투믹스),20,8500,57,180,18350,toomics merch;webtoon tote bag;eco friendly,1,domeggook-com-charactergoods;10x10-co-kr-webtoongoods;wholesale-kakaofriends-com;wholesale-linefriends-com
k-webtoon-goods,19,문피아 북마크 세트,Munpia Bookmark Set,Munpia (문피아),10,4000,60,30,18350,munpia merch;webtoon bookmark;reading accessory,0,domeggook-com-charactergoods;aladin-co-kr-webtoongoods;wholesale-kakaofriends-com;wholesale-linefriends-com
k-webtoon-goods,20,조아라 스티커 세트,Joara Sticker Set,Joara (조아라),9,3500,61,25,18350,joara merch;webtoon stickers;deco stickers,9,domeggook-com-charactergoods;yes24-com-webtoongoods;wholesale-linefriends-com;wholesale-smartstore-naver-com-webtoon
k-webtoon-goods,21,나 혼자만 레벨업 포스터,Solo Leveling Poster,Naver Webtoon (네이버 웹툰),18,7500,58,100,18350,solo leveling poster;anime poster;webtoon art,8,wholesale-smartstore-naver-com-webtoon;wholesale-aniplusshop-com;wholesale-kakaowebtoonshop-com;domeggook-com-charactergoods
k-webtoon-goods,22,화산귀환 아크릴 키링,Return of the Mount Hua Sect Acrylic Keychain,Kakao Webtoon (카카오 웹툰),16,6800,57,40,18350,mount hua sect keychain;korean merch;webtoon accessory,7,wholesale-kakaowebtoonshop-com;domeggook-com-charactergoods;wholesale-aniplusshop-com;aladin-co-kr-webtoongoods
k-webtoon-goods,23,어느 날 공주가 되어버렸다 스티커,Who Made Me a Princess Stickers,Kakao Webtoon (카카오 웹툰),10,4200,58,20,18350,who made me a princess stickers;korean deco;webtoon art,6,wholesale-kakaowebtoonshop-com;10x10-co-kr-webtoongoods;wholesale-aniplusshop-com;domeggook-com-charactergoods
k-webtoon-goods,24,전지적 독자 시점 아크릴 스탠드,Omniscient Reader's Viewpoint Acrylic Stand,Naver Webtoon (네이버 웹툰),26,11000,48,130,18350,omniscient reader stand;anime figure;webtoon collectible,5,wholesale-smartstore-naver-com-webtoon;aladin-co-kr-webtoongoods;domeggook-com-charactergoods;yes24-com-webtoongoods
k-webtoon-goods,25,내 남편과 결혼해줘 폰케이스,Marry My Husband Phone Case,Naver Webtoon (네이버 웹툰),35,15000,48,80,18350,marry my husband phone case;korean phone accessory;webtoon merch,4,wholesale-smartstore-naver-com-webtoon;yes24-com-webtoongoods;aladin-co-kr-webtoongoods;kyobobook-co-kr-webtoongoods
k-webtoon-goods,26,레진코믹스 핀버튼 세트,Lezhin Comics Pin Button Set,Lezhin Comics (레진코믹스),12,5000,58,30,18350,lezhin comics pins;webtoon badges;collectible,3,domeggook-com-charactergoods;wholesale-aniplusshop-com;yes24-com-webtoongoods;kyobobook-co-kr-webtoongoods
k-webtoon-goods,27,리디북스 머그컵,Ridibooks Mug Cup,Ridibooks (리디북스),18,7500,58,300,18350,ridibooks mug;webtoon drinkware;korean merch,2,domeggook-com-charactergoods;kyobobook-co-kr-webtoongoods;10x10-co-kr-webtoongoods;wholesale-kakaofriends-com
k-webtoon-goods,28,투믹스 노트,Toomics Notebook,Toomics (투믹스),10,4000,60,100,18350,toomics notebook;webtoon stationery;korean comics,1,domeggook-com-charactergoods;10x10-co-kr-webtoongoods;wholesale-kakaofriends-com;wholesale-linefriends-com
k-webtoon-goods,29,문피아 펜,Munpia Pen,Munpia (문피아),8,3000,62,30,18350,munpia pen;webtoon stationery;korean webnovel,0,domeggook-com-charactergoods;aladin-co-kr-webtoongoods;wholesale-kakaofriends-com;wholesale-linefriends-com
k-webtoon-goods,30,조아라 폰 그립톡,Joara Phone Gripper,Joara (조아라),15,6500,56,40,18350,joara phone grip;webtoon accessory;korean merch,9,domeggook-com-charactergoods;yes24-com-webtoongoods;wholesale-linefriends-com;wholesale-smartstore-naver-com-webtoon
korean-kitchenware,1,해피콜 다이아몬드 프라이팬,Happycall Diamond Frying Pan,Happycall (해피콜),45,20000,45,800,20625,happycall pan;korean kitchenware;nonstick pan,8,domeggook-com-kitchenware;wholesale-happycall-co-kr;wholesale-locknlock-com;wholesale-tefal-co-kr
korean-kitchenware,2,락앤락 밀폐용기 세트,LocknLock Airtight Container Set,LocknLock (락앤락),35,15000,48,700,20625,locknlock containers;food storage;korean kitchen,9,domeggook-com-kitchenware;wholesale-locknlock-com;wholesale-happycall-co-kr;wholesale-tefal-co-kr
korean-kitchenware,3,PN 풍년 압력솥,PN Poongnyun Pressure Cooker,PN 풍년 (PN Poongnyun),80,38000,38,1500,20625,pn poongnyun;pressure cooker;korean cooking,7,domeggook-com-kitchenware;wholesale-pn-co-kr;wholesale-happycall-co-kr;wholesale-tefal-co-kr
korean-kitchenware,4,쿠첸 밥솥,Cuchen Rice Cooker,Cuchen (쿠첸),150,70000,35,3000,20625,cuchen rice cooker;korean appliance;multi cooker,6,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;wholesale-tefal-co-kr;wholesale-pn-co-kr
korean-kitchenware,5,쿠쿠 밥솥,Cuckoo Rice Cooker,Cuckoo (쿠쿠),140,65000,35,2800,20625,cuckoo rice cooker;korean appliance;pressure rice cooker,5,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;wholesale-pn-co-kr;wholesale-jaju-co-kr
korean-kitchenware,6,해피콜 양면팬,Happycall Double Sided Pan,Happycall (해피콜),60,28000,40,1200,20625,happycall double pan;korean grill pan;flip pan,4,domeggook-com-kitchenware;wholesale-happycall-co-kr;wholesale-jaju-co-kr;wholesale-modernhouse-co-kr
korean-kitchenware,7,락앤락 물병,LocknLock Water Bottle,LocknLock (락앤락),15,6000,60,150,20625,locknlock bottle;korean water bottle;bpa free,3,domeggook-com-kitchenware;wholesale-locknlock-com;wholesale-modernhouse-co-kr;wholesale-daiso-co-kr-kitchen
korean-kitchenware,8,PN 풍년 냄비 세트,PN Poongnyun Pot Set,PN 풍년 (PN Poongnyun),90,42000,38,2000,20625,pn poongnyun pot;korean cookware;stainless steel,2,domeggook-com-kitchenware;wholesale-pn-co-kr;wholesale-daiso-co-kr-kitchen;b2b-coupang-com-kitchen
korean-kitchenware,9,자주 실리콘 조리도구 세트,JAJU Silicone Cooking Utensil Set,JAJU,40,18000,45,500,20625,jaju utensils;korean kitchen tools;silicone spatula,1,domeggook-com-kitchenware;wholesale-jaju-co-kr;b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen
korean-kitchenware,10,모던하우스 도마,Modern House Cutting Board,Modern House,25,11000,48,600,20625,modern house;korean cutting board;kitchen decor,0,domeggook-com-kitchenware;wholesale-modernhouse-co-kr;gmarket-co-kr-wholesale-kitchen;wholesale-locknlock-com
korean-kitchenware,11,해피콜 인덕션 프라이팬,Happycall Induction Frying Pan,Happycall (해피콜),50,23000,43,900,20625,happycall induction;korean cookware;ceramic pan,7,domeggook-com-kitchenware;wholesale-happycall-co-kr;wholesale-locknlock-com;wholesale-tefal-co-kr
korean-kitchenware,12,락앤락 도시락통,LocknLock Lunch Box,LocknLock (락앤락),20,8500,57,300,20625,locknlock lunchbox;bento box;korean food container,6,domeggook-com-kitchenware;wholesale-locknlock-com;wholesale-happycall-co-kr;wholesale-tefal-co-kr
korean-kitchenware,13,PN 풍년 후라이팬,PN Poongnyun Frying Pan,PN 풍년 (PN Poongnyun),38,17000,45,750,20625,pn poongnyun pan;korean nonstick pan;kitchen essential,5,domeggook-com-kitchenware;wholesale-pn-co-kr;wholesale-happycall-co-kr;wholesale-tefal-co-kr
korean-kitchenware,14,쿠첸 전기포트,Cuchen Electric Kettle,Cuchen (쿠첸),70,32000,39,1000,20625,cuchen kettle;electric water boiler;korean appliance,4,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;wholesale-tefal-co-kr;wholesale-pn-co-kr
korean-kitchenware,15,쿠쿠 정수기,Cuckoo Water Purifier,Cuckoo (쿠쿠),120,55000,35,2500,20625,cuckoo water purifier;korean home appliance;water filter,3,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;wholesale-pn-co-kr;wholesale-jaju-co-kr
korean-kitchenware,16,자주 컵 세트,JAJU Cup Set,JAJU,30,13000,48,400,20625,jaju cups;korean glassware;minimalist design,2,domeggook-com-kitchenware;wholesale-jaju-co-kr;wholesale-modernhouse-co-kr;wholesale-daiso-co-kr-kitchen
korean-kitchenware,17,모던하우스 식기 건조대,Modern House Dish Drying Rack,Modern House,40,18000,45,1000,20625,modern house dish rack;korean kitchen storage;dish drainer,1,domeggook-com-kitchenware;wholesale-modernhouse-co-kr;wholesale-daiso-co-kr-kitchen;b2b-coupang-com-kitchen
korean-kitchenware,18,해피콜 냄비,Happycall Pot,Happycall (해피콜),55,25000,40,1100,20625,happycall pot;korean cookware;stock pot,0,domeggook-com-kitchenware;wholesale-happycall-co-kr;wholesale-daiso-co-kr-kitchen;b2b-coupang-com-kitchen
korean-kitchenware,19,락앤락 밥용기,LocknLock Rice Container,LocknLock (락앤락),12,5000,58,200,20625,locknlock rice;food storage;korean kitchen,9,domeggook-com-kitchenware;wholesale-locknlock-com;b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen
korean-kitchenware,20,PN 풍년 웍,PN Poongnyun Wok,PN 풍년 (PN Poongnyun),65,30000,39,1300,20625,pn poongnyun wok;korean wok;stir fry pan,8,domeggook-com-kitchenware;wholesale-pn-co-kr;gmarket-co-kr-wholesale-kitchen;wholesale-locknlock-com
korean-kitchenware,21,쿠첸 에어프라이어,Cuchen Air Fryer,Cuchen (쿠첸),100,48000,38,4000,20625,cuchen air fryer;korean kitchen appliance;healthy cooking,7,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;domeggook-com-kitchenware;wholesale-locknlock-com
korean-kitchenware,22,쿠쿠 제습기,Cuckoo Dehumidifier,Cuckoo (쿠쿠),130,60000,35,3500,20625,cuckoo dehumidifier;korean home appliance;air quality,6,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;wholesale-locknlock-com;wholesale-happycall-co-kr
korean-kitchenware,23,자주 접시 세트,JAJU Plate Set,JAJU,45,20000,45,1200,20625,jaju plates;korean dinnerware;ceramic plates,5,domeggook-com-kitchenware;wholesale-jaju-co-kr;wholesale-happycall-co-kr;wholesale-tefal-co-kr
korean-kitchenware,24,모던하우스 컵,Modern House Cup,Modern House,10,4000,60,200,20625,modern house cup;korean mug;minimalist design,4,domeggook-com-kitchenware;wholesale-modernhouse-co-kr;wholesale-tefal-co-kr;wholesale-pn-co-kr
korean-kitchenware,25,해피콜 그릴팬,Happycall Grill Pan,Happycall (해피콜),58,27000,39,1100,20625,happycall grill;korean bbq pan;nonstick grill,3,domeggook-com-kitchenware;wholesale-happycall-co-kr;wholesale-pn-co-kr;wholesale-jaju-co-kr
korean-kitchenware,26,락앤락 글라스 용기,LocknLock Glass Container,LocknLock (락앤락),25,11000,48,500,20625,locknlock glass;oven safe;food storage,2,domeggook-com-kitchenware;wholesale-locknlock-com;wholesale-jaju-co-kr;wholesale-modernhouse-co-kr
korean-kitchenware,27,PN 풍년 뚝배기,PN Poongnyun Ttukbaegi (Earthenware Pot),PN 풍년 (PN Poongnyun),30,13000,48,800,20625,pn poongnyun ttukbaegi;korean earthenware;soup pot,1,domeggook-com-kitchenware;wholesale-pn-co-kr;wholesale-modernhouse-co-kr;wholesale-daiso-co-kr-kitchen
korean-kitchenware,28,쿠첸 인덕션,Cuchen Induction Cooktop,Cuchen (쿠첸),110,50000,38,4500,20625,cuchen induction;portable cooktop;korean appliance,0,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;wholesale-daiso-co-kr-kitchen;domeggook-com-kitchenware
korean-kitchenware,29,쿠쿠 공기청정기,Cuckoo Air Purifier,Cuckoo (쿠쿠),145,68000,35,4000,20625,cuckoo air purifier;korean home appliance;air filter,9,b2b-coupang-com-kitchen;gmarket-co-kr-wholesale-kitchen;domeggook-com-kitchenware;wholesale-locknlock-com
korean-kitchenware,30,자주 수저 세트,JAJU Cutlery Set,JAJU,32,14000,48,600,20625,jaju cutlery;korean flatware;stainless steel,8,domeggook-com-kitchenware;wholesale-jaju-co-kr;gmarket-co-kr-wholesale-kitchen;wholesale-locknlock-com
k-pop-unofficial-goods,1,BTS 팬메이드 포토카드 세트,BTS Fanmade Photocard Set,Fanmade (팬메이드),12,5000,58,50,13900,bts fanmade;kpop photocards;unofficial merch,9,domeggook-com-kpopunofficial;wholesale-idolgds-com;wholesale-fangoods-co-kr;wholesale-dukzzil-com
k-pop-unofficial-goods,2,NewJeans 팬메이드 스티커팩,NewJeans Fanmade Sticker Pack,Fanmade (팬메이드),8,3000,62,30,13900,newjeans fanmade;kpop stickers;unofficial merch,10,domeggook-com-kpopunofficial;wholesale-fangoods-co-kr;wholesale-idolgds-com;wholesale-dukzzil-com
k-pop-unofficial-goods,3,BLACKPINK 팬메이드 폰케이스,BLACKPINK Fanmade Phone Case,Fanmade (팬메이드),20,8500,57,70,13900,blackpink fanmade;kpop phone case;unofficial merch,8,domeggook-com-kpopunofficial;wholesale-dukzzil-com;wholesale-fangoods-co-kr;wholesale-goodsfactory-co-kr
k-pop-unofficial-goods,4,Stray Kids 팬메이드 아크릴 키링,Stray Kids Fanmade Acrylic Keychain,Fanmade (팬메이드),15,6000,60,40,13900,stray kids fanmade;kpop keychain;unofficial merch,7,domeggook-com-kpopunofficial;wholesale-goodsfactory-co-kr;wholesale-dukzzil-com;11st-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,5,SEVENTEEN 팬메이드 뱃지 세트,SEVENTEEN Fanmade Badge Set,Fanmade (팬메이드),10,4000,60,30,13900,seventeen fanmade;kpop badges;unofficial merch,6,domeggook-com-kpopunofficial;11st-co-kr-wholesale-kpopgoods;wholesale-goodsfactory-co-kr;auction-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,6,IVE 팬메이드 포스터,IVE Fanmade Poster,Fanmade (팬메이드),18,7500,58,100,13900,ive fanmade;kpop poster;unofficial merch,5,domeggook-com-kpopunofficial;auction-co-kr-wholesale-kpopgoods;11st-co-kr-wholesale-kpopgoods;b2b-coupang-com-kpopgoods
k-pop-unofficial-goods,7,NCT 팬메이드 에코백,NCT Fanmade Eco Bag,Fanmade (팬메이드),25,10500,55,180,13900,nct fanmade;kpop tote bag;unofficial merch,4,domeggook-com-kpopunofficial;b2b-coupang-com-kpopgoods;auction-co-kr-wholesale-kpopgoods;gmarket-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,8,TXT 팬메이드 폰 그립톡,TXT Fanmade Phone Gripper,Fanmade (팬메이드),14,5500,60,40,13900,txt fanmade;kpop phone grip;unofficial merch,3,domeggook-com-kpopunofficial;gmarket-co-kr-wholesale-kpopgoods;b2b-coupang-com-kpopgoods;smartstore-naver-com-wholesale-kpopgoods
k-pop-unofficial-goods,9,(G)I-DLE 팬메이드 젤 펜,(G)I-DLE Fanmade Gel Pen,Fanmade (팬메이드),9,3500,61,25,13900,gidle fanmade;kpop pen;unofficial merch,2,domeggook-com-kpopunofficial;smartstore-naver-com-wholesale-kpopgoods;gmarket-co-kr-wholesale-kpopgoods;wholesale-idolgds-com
k-pop-unofficial-goods,10,ATEEZ 팬메이드 노트,ATEEZ Fanmade Notebook,Fanmade (팬메이드),11,4500,59,100,13900,ateez fanmade;kpop notebook;unofficial merch,1,domeggook-com-kpopunofficial;wholesale-idolgds-com;smartstore-naver-com-wholesale-kpopgoods;wholesale-fangoods-co-kr
k-pop-unofficial-goods,11,EXO 팬메이드 포토카드 세트,EXO Fanmade Photocard Set,Fanmade (팬메이드),12.5,5200,58,55,13900,exo fanmade;kpop photocards;unofficial merch,8,domeggook-com-kpopunofficial;wholesale-fangoods-co-kr;wholesale-idolgds-com;wholesale-dukzzil-com
k-pop-unofficial-goods,12,TREASURE 팬메이드 스티커팩,TREASURE Fanmade Sticker Pack,Fanmade (팬메이드),8.5,3200,62,35,13900,treasure fanmade;kpop stickers;unofficial merch,7,domeggook-com-kpopunofficial;wholesale-dukzzil-com;wholesale-idolgds-com;wholesale-fangoods-co-kr
k-pop-unofficial-goods,13,ITZY 팬메이드 폰케이스,ITZY Fanmade Phone Case,Fanmade (팬메이드),21,9000,57,75,13900,itzy fanmade;kpop phone case;unofficial merch,6,domeggook-com-kpopunofficial;wholesale-goodsfactory-co-kr;wholesale-fangoods-co-kr;wholesale-dukzzil-com
k-pop-unofficial-goods,14,THE BOYZ 팬메이드 아크릴 키링,THE BOYZ Fanmade Acrylic Keychain,Fanmade (팬메이드),15.5,6200,60,45,13900,the boyz fanmade;kpop keychain;unofficial merch,5,domeggook-com-kpopunofficial;11st-co-kr-wholesale-kpopgoods;wholesale-dukzzil-com;wholesale-goodsfactory-co-kr
k-pop-unofficial-goods,15,MONSTA X 팬메이드 뱃지 세트,MONSTA X Fanmade Badge Set,Fanmade (팬메이드),10.5,4200,60,35,13900,monsta x fanmade;kpop badges;unofficial merch,4,domeggook-com-kpopunofficial;auction-co-kr-wholesale-kpopgoods;wholesale-goodsfactory-co-kr;11st-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,16,BTS 팬메이드 티셔츠,BTS Fanmade T-shirt,Fanmade (팬메이드),30,13000,48,200,13900,bts fanmade shirt;kpop apparel;unofficial merch,3,domeggook-com-kpopunofficial;b2b-coupang-com-kpopgoods;11st-co-kr-wholesale-kpopgoods;auction-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,17,NewJeans 팬메이드 후드티,NewJeans Fanmade Hoodie,Fanmade (팬메이드),45,20000,45,400,13900,newjeans fanmade hoodie;kpop clothes;unofficial merch,2,domeggook-com-kpopunofficial;gmarket-co-kr-wholesale-kpopgoods;auction-co-kr-wholesale-kpopgoods;b2b-coupang-com-kpopgoods
k-pop-unofficial-goods,18,BLACKPINK 팬메이드 에코백,BLACKPINK Fanmade Eco Bag,Fanmade (팬메이드),26,11000,48,190,13900,blackpink fanmade bag;kpop tote bag;unofficial merch,1,domeggook-com-kpopunofficial;smartstore-naver-com-wholesale-kpopgoods;b2b-coupang-com-kpopgoods;gmarket-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,19,Stray Kids 팬메이드 포스터,Stray Kids Fanmade Poster,Fanmade (팬메이드),19,8000,58,110,13900,stray kids fanmade poster;kpop wall art;unofficial merch,0,domeggook-com-kpopunofficial;wholesale-idolgds-com;gmarket-co-kr-wholesale-kpopgoods;smartstore-naver-com-wholesale-kpopgoods
k-pop-unofficial-goods,20,SEVENTEEN 팬메이드 폰 그립톡,SEVENTEEN Fanmade Phone Gripper,Fanmade (팬메이드),14.5,5800,60,42,13900,seventeen fanmade grip;kpop phone accessory;unofficial merch,9,domeggook-com-kpopunofficial;wholesale-fangoods-co-kr;smartstore-naver-com-wholesale-kpopgoods;wholesale-idolgds-com
k-pop-unofficial-goods,21,IVE 팬메이드 아크릴 스탠드,IVE Fanmade Acrylic Stand,Fanmade (팬메이드),22,9500,57,120,13900,ive fanmade stand;kpop figure;unofficial merch,8,domeggook-com-kpopunofficial;wholesale-dukzzil-com;wholesale-idolgds-com;wholesale-fangoods-co-kr
k-pop-unofficial-goods,22,NCT 팬메이드 포토카드 홀더,NCT Fanmade Photocard Holder,Fanmade (팬메이드),16,6500,59,60,13900,nct fanmade holder;kpop card holder;unofficial merch,7,domeggook-com-kpopunofficial;wholesale-goodsfactory-co-kr;wholesale-idolgds-com;wholesale-fangoods-co-kr
k-pop-unofficial-goods,23,TXT 팬메이드 키링,TXT Fanmade Keychain,Fanmade (팬메이드),13,5000,61,38,13900,txt fanmade keychain;kpop accessory;unofficial merch,6,domeggook-com-kpopunofficial;11st-co-kr-wholesale-kpopgoods;wholesale-fangoods-co-kr;wholesale-dukzzil-com
k-pop-unofficial-goods,24,(G)I-DLE 팬메이드 스티커,(G)I-DLE Fanmade Stickers,Fanmade (팬메이드),7,2800,60,25,13900,gidle fanmade stickers;kpop deco;unofficial merch,5,domeggook-com-kpopunofficial;auction-co-kr-wholesale-kpopgoods;wholesale-dukzzil-com;wholesale-goodsfactory-co-kr
k-pop-unofficial-goods,25,ATEEZ 팬메이드 폰케이스,ATEEZ Fanmade Phone Case,Fanmade (팬메이드),20.5,8800,57,72,13900,ateez fanmade phone case;kpop phone accessory;unofficial merch,4,domeggook-com-kpopunofficial;b2b-coupang-com-kpopgoods;wholesale-goodsfactory-co-kr;11st-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,26,EXO 팬메이드 뱃지,EXO Fanmade Badge,Fanmade (팬메이드),9.5,3800,60,28,13900,exo fanmade badge;kpop pin;unofficial merch,3,domeggook-com-kpopunofficial;gmarket-co-kr-wholesale-kpopgoods;11st-co-kr-wholesale-kpopgoods;auction-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,27,TREASURE 팬메이드 포스터,TREASURE Fanmade Poster,Fanmade (팬메이드),17,7000,59,95,13900,treasure fanmade poster;kpop wall art;unofficial merch,2,domeggook-com-kpopunofficial;smartstore-naver-com-wholesale-kpopgoods;auction-co-kr-wholesale-kpopgoods;b2b-coupang-com-kpopgoods
k-pop-unofficial-goods,28,ITZY 팬메이드 에코백,ITZY Fanmade Eco Bag,Fanmade (팬메이드),24,10000,58,170,13900,itzy fanmade bag;kpop tote bag;unofficial merch,1,domeggook-com-kpopunofficial;wholesale-idolgds-com;b2b-coupang-com-kpopgoods;gmarket-co-kr-wholesale-kpopgoods
k-pop-unofficial-goods,29,THE BOYZ 팬메이드 노트,THE BOYZ Fanmade Notebook,Fanmade (팬메이드),11.5,4800,58,105,13900,the boyz fanmade notebook;kpop stationery;unofficial merch,0,domeggook-com-kpopunofficial;wholesale-fangoods-co-kr;gmarket-co-kr-wholesale-kpopgoods;smartstore-naver-com-wholesale-kpopgoods
k-pop-unofficial-goods,30,MONSTA X 팬메이드 젤 펜,MONSTA X Fanmade Gel Pen,Fanmade (팬메이드),9.2,3600,61,27,13900,monsta x fanmade pen;kpop pen;unofficial merch,9,domeggook-com-kpopunofficial;wholesale-dukzzil-com;smartstore-naver-com-wholesale-kpopgoods;wholesale-idolgds-com
korean-traditional-crafts,1,한지 공예 보석함,Hanji Craft Jewelry Box,Korea Craft & Design Foundation (한국공예디자인문화진흥원),45.99,18000,55,250,16035,korean hanji box;traditional craft;jewelry storage,5,wholesale-k-craft-or-kr;insadong-wholesale-com;domeggook-com-traditionalcrafts;wholesale-chf-or-kr
korean-traditional-crafts,2,나전칠기 명함 케이스,Mother-of-Pearl Lacquer Business Card Case,National Folk Museum of Korea (국립민속박물관),68.5,25000,60,120,16035,najeonchilgi;korean souvenir;business card holder,8,wholesale-chf-or-kr;wholesale-koreancrafts-co-kr;insadong-wholesale-com;wholesale-k-craft-or-kr
korean-traditional-crafts,3,전통 매듭 노리개,Traditional Knot Norigae,Insadong Craft Shops (인사동 공예점),32.75,12000,58,80,16035,korean knot;hanbok accessory;norigae charm,3,insadong-wholesale-com;domeggook-com-traditionalcrafts;wholesale-k-craft-or-kr;wholesale-koreancrafts-co-kr
korean-traditional-crafts,4,청자 다기 세트 (1인용),Celadon Tea Set (1 Person),Bukchon Hanok Village Craft Shops (북촌한옥마을 공예점),120,45000,50,400,16035,korean celadon;tea ceremony;ceramic art,7,wholesale-k-craft-or-kr;wholesale-koreatraditionalmarket-com;wholesale-koreancrafts-co-kr;artbox-co-kr-traditional
